Date,AC Penrose NO_MCG 24h average [痢/m設,AC Penrose NO2_MCG 24h average [痢/m設,AC Penrose NOX_MCG 24h average [痢/m設,AC Penrose PM10 24h average [痢/m設,AC Penrose PM2.5 24h average [痢/m設,AC Penrose RH 24h average [%],AC Penrose TEMP 24h average [蚓],AC Penrose WSP 24h average [m/s]
10/08/2020,23.222,36.08,59.302,13.521,7.396,76.939,11.78,1.622
11/08/2020,2.133,18.033,20.166,12.697,3.396,86.453,12.86,2.122
12/08/2020,15.012,24.114,39.126,15.026,6.716,79.29,14.09,2.72
13/08/2020,29.601,34.908,64.509,14.089,5.688,64.865,12.37,2.16
14/08/2020,13.569,27.797,41.367,12.456,5.611,67.655,11.56,1.561
15/08/2020,12.386,26.471,38.856,9.833,6.1,63.151,10.19,1.722
16/08/2020,7.726,15.193,22.919,11.162,7.758,71.322,9.08,1.449
17/08/2020,25.147,22.563,47.71,14.032,5.721,72.642,10.51,2.153
18/08/2020,1.048,6.387,7.435,17.793,5.145,68.218,13.96,4.294
19/08/2020,1.212,8.98,10.192,16.658,3.416,84.691,14.29,3.667
20/08/2020,1.327,10.045,11.372,16.828,6.518,74.337,15.38,3.188
21/08/2020,1.862,11.228,13.09,16.701,6.683,70.548,14.76,3.027
22/08/2020,1.151,7.658,8.808,16.217,,74.764,14.54,1.981
23/08/2020,-0.058,1.986,1.928,14.172,,83.467,14.49,2.744
24/08/2020,1.207,12.189,13.396,12.869,,75.484,13.28,2.607
25/08/2020,3.928,12.36,16.288,11.21,,77.11,12.84,3.953
26/08/2020,7.607,17.867,25.474,15.837,,66.278,11.8,3.992
27/08/2020,5.481,19.643,25.124,10.05,,70.706,11.47,2.566
28/08/2020,19.881,30.845,50.725,14.263,,68.129,11.85,1.794
29/08/2020,1.921,16.098,18.02,13.25,5.808,69.144,13.34,1.613
30/08/2020,1.71,8.452,10.162,13.471,4.534,74.326,14.05,3.51
31/08/2020,12.322,23.386,35.709,17.872,5.59,70.36,13.79,3.44
1/09/2020,3.524,17.03,20.555,12.279,5.326,68.826,14.75,2.189
2/09/2020,16.842,29.654,46.496,14.076,6.479,67.005,11.86,3.121
3/09/2020,14.274,25.51,39.784,16.135,5.774,60.658,11.02,3.551
4/09/2020,24.821,33.09,57.91,13.677,6.588,61.658,10.27,2.274
5/09/2020,3.652,14.618,18.27,6.722,3.192,64.924,12.76,2.901
6/09/2020,0.436,5.704,6.14,11.127,3.393,72.227,14,2.662
7/09/2020,8.095,21.138,29.233,9.313,3.898,71.231,13.68,2.31
8/09/2020,25.415,32.857,58.272,14.949,5.739,55.843,11.35,1.943
9/09/2020,25.887,27.174,53.06,13.715,6.853,64.407,11.13,2.342
10/09/2020,5.715,19.809,25.524,8.916,4.11,61.687,13.15,2.557
11/09/2020,13.433,22.867,36.3,14.208,5.237,60.894,12.29,3.441
12/09/2020,8.688,16.725,25.412,8.295,5.394,54.992,10.36,3.353
13/09/2020,2.176,6.618,8.794,9.313,2.417,55.051,13.68,4.89
14/09/2020,6.656,14.951,21.607,10.21,4.591,62.276,14.02,3.607
15/09/2020,3.363,9.731,13.093,,6.51,69.413,15.15,3.906
16/09/2020,8.453,17.225,25.678,28.149,8.952,62.601,14.28,4.846
17/09/2020,8.19,20.257,28.447,23.555,8.319,67.043,13.95,2.331
18/09/2020,4.27,12.839,17.109,20.302,7.778,65.974,13.83,4.659
19/09/2020,5.552,15.125,20.677,19.744,6.876,68.758,12.89,4.383
20/09/2020,3.924,16.712,20.636,14.79,5.456,72.349,12.48,1.66
21/09/2020,4.609,11.171,15.781,10.305,2.958,71.859,13.73,2.043
22/09/2020,8.015,13.89,21.905,6.928,2.939,73.227,13.35,2.145
23/09/2020,3.218,12.976,16.194,8.158,2.752,67.16,15.65,2.369
24/09/2020,1.661,8.366,10.027,10.325,3.025,73.765,16.87,3.081
25/09/2020,4.611,17.746,22.356,13.8,4.064,69.901,16.7,2.224
26/09/2020,0.268,5.146,5.414,12.617,3.603,80.424,15.79,2.897
27/09/2020,0.184,3.922,4.106,20.993,5.981,75.308,16.44,3.791
28/09/2020,4.895,11.319,16.214,20.084,5.169,60.518,14.41,3.851
29/09/2020,5.647,10.663,16.31,20.526,8.261,62.094,13.17,5.278
30/09/2020,15.315,28.684,44,14.694,6.79,63.243,12.3,3.729
1/10/2020,33.216,35.038,68.254,15.278,7.185,64.261,12.51,2.04
2/10/2020,32.339,19.356,51.695,12.013,7.245,67.828,13.2,1.934
3/10/2020,11.672,19.007,30.679,9.572,5.208,65.662,14.35,1.74
4/10/2020,3.248,9.829,13.077,11.244,4.134,72.491,14.94,3.18
5/10/2020,11.724,21.885,33.609,15.96,5.834,69.659,15.89,3.101
6/10/2020,10.204,19.678,29.883,9.597,2.541,66.944,14.9,3.053
7/10/2020,10.461,18.942,29.403,12.687,5.108,64.317,15.01,4.027
8/10/2020,5.08,12.56,17.64,16.396,5.138,64.51,14.74,3.015
9/10/2020,1.622,4.613,6.235,19.846,5.064,56.644,14.28,4.085
10/10/2020,0.554,1.353,1.907,13.263,4.413,54.917,15.25,4.556
11/10/2020,0.177,0.696,0.873,17.266,4.443,61.985,16.02,5.303
12/10/2020,0.345,1.822,2.167,26.866,5.671,80.668,16.18,4.482
13/10/2020,9.62,18.787,28.407,13.692,3.879,82.931,15.37,3.08
14/10/2020,16.366,25.583,41.949,9.192,2.386,63.819,14.7,3.12
15/10/2020,16.858,28.801,45.658,12.113,5.45,75.824,11.81,2.561
16/10/2020,17.731,24.821,42.552,8.08,3.355,59.17,12.43,2.486
17/10/2020,9.618,20.63,30.248,9.801,5.642,59.871,12.66,2.439
18/10/2020,6.299,13.093,19.392,10.856,5.316,68.07,14.32,1.535
19/10/2020,1.583,8.37,9.954,12.728,5.126,72.564,17.02,2.624
20/10/2020,2.086,9.5,11.586,14.048,3.751,69.208,17.81,2.835
21/10/2020,4.322,15.216,19.539,14.729,6.014,68.498,18.17,1.873
22/10/2020,10.476,13.375,23.851,11.029,4.748,70.353,17.63,1.926
23/10/2020,0.714,5.879,6.593,4.465,2.137,74.383,17.39,2.285
24/10/2020,0.3,1.929,2.229,5.494,2.645,74.708,18.3,2.616
25/10/2020,0.399,1.514,1.913,4.68,1.506,71.637,18.4,3.058
26/10/2020,0.544,4.218,4.762,6.276,1.957,69.792,18.13,2.18
27/10/2020,6.9,15.005,21.905,11.364,3.959,69.929,18.85,1.606
28/10/2020,10.272,11.939,22.211,11.289,3.191,76.003,17.58,2.376
29/10/2020,0.481,3.423,3.904,13.354,3.315,74.065,18.01,2.897
30/10/2020,0.611,3.956,4.567,10.368,2.903,73.624,18.26,3.29
31/10/2020,0.746,3.494,4.241,15.171,4.204,78.274,18.99,3.367
1/11/2020,3.284,9.321,12.606,12.124,3.94,65.792,18.46,3.511
2/11/2020,11.395,10.924,22.319,10.66,5.276,72.48,18.28,2.128
3/11/2020,0.949,2.182,3.131,11.379,3.317,77.602,19.44,4.099
4/11/2020,1.117,1.987,3.105,17.359,4.216,76.553,19.29,4.324
5/11/2020,1.217,4.175,5.392,14.768,2.542,84.224,17.97,4.328
6/11/2020,6.658,17.441,24.099,7.254,5.325,77.498,18.83,2.099
7/11/2020,1.301,7.073,8.374,10.583,4.946,80.023,18.7,3.199
8/11/2020,0.564,3.742,4.306,11.188,3.154,66.288,18.46,2.966
9/11/2020,4.061,13.978,18.039,9.099,3.634,69.863,15.28,1.86
10/11/2020,22.931,31.279,54.21,8.544,3.929,81.94,13.92,1.505
11/11/2020,,,,12.507,4.129,71.347,15.76,4.335
12/11/2020,,,,12.893,5.214,61.449,16.98,3.666
13/11/2020,21.491,20.125,41.617,12.51,4.152,59.323,17.34,2.085
14/11/2020,11.684,17.297,28.981,9.174,7.086,55.221,18.18,2.482
15/11/2020,4.328,9.57,13.897,7.263,2.735,63.529,18.04,2.642
16/11/2020,13.547,16.357,29.904,11.034,3.722,64.752,18.05,2.651
17/11/2020,12.849,15.086,27.935,15.172,5.175,64.933,18.06,3.474
18/11/2020,5.521,9.551,15.072,17.375,4.804,66.504,17.69,4.481
19/11/2020,11.079,12.291,23.37,15.17,5.223,57.551,16.87,5.067
20/11/2020,13.773,17.125,30.898,14.96,4.557,59.901,17.37,3.449
21/11/2020,6.081,10.15,16.231,14.981,6.665,63.114,17.4,3.168
22/11/2020,3.729,5.796,9.525,18.681,6.032,59.945,16.68,4.219
23/11/2020,16.954,21.252,38.206,12.465,7.538,48.956,15.84,1.713
24/11/2020,6.937,15.164,22.101,11.087,4.151,73.127,14.59,2.265
25/11/2020,0.676,3.996,4.672,20.064,6.009,81.38,19.03,3.785
26/11/2020,1.68,5.862,7.542,13.347,4.1,73.407,18.88,3.106
27/11/2020,10.501,10.514,21.015,16.758,4.88,67.092,17.78,4.878
28/11/2020,5.993,7.671,13.664,18.973,4.726,53.744,16.39,5.178
29/11/2020,3.718,6.346,10.064,23.659,8.09,69.958,16.23,3.363
30/11/2020,3.923,10.067,13.991,20.555,7.337,75.255,17.82,2.654
1/12/2020,12.517,14.643,27.159,18.169,5.141,68.879,17.83,4.244
2/12/2020,13.214,13.557,26.771,16.244,5.432,62.424,17.3,2.323
3/12/2020,7.642,11.095,18.737,24.018,9.558,63.994,17.84,4.187
4/12/2020,11.929,13.187,25.116,23.792,6.252,54.401,16.75,4.026
5/12/2020,2.455,8.196,10.651,13.776,5.509,53.896,17.17,2.277
6/12/2020,3.543,6.895,10.438,15.945,5.096,61.148,18.11,2.898
7/12/2020,2.047,6.897,8.943,16.224,5.837,68.088,20.58,2.922
8/12/2020,3.006,6.116,9.122,10.356,4.408,70.244,22.48,3.408
9/12/2020,1.286,3.467,4.753,13.167,4.711,77.833,21.09,3.01
10/12/2020,4.287,8.984,13.271,15.243,5.082,75.26,20.63,3.277
11/12/2020,10.546,10.957,21.503,15.085,5.842,62.185,18.59,4.567
12/12/2020,5.73,6.408,12.138,17.708,5.309,53.381,17.21,5.585
13/12/2020,4.428,5.439,9.867,18.498,5.293,57.485,17.13,5.615
14/12/2020,12.832,14.904,27.737,21.176,6.123,61.085,19.13,2.52
15/12/2020,17.706,18.196,35.902,22.826,7.388,65.293,18.92,3.744
16/12/2020,12.619,12.31,24.929,13.985,4.882,62.309,17.73,4.138
17/12/2020,13.499,13.964,27.463,14.068,4.353,62.008,17.63,4.333
18/12/2020,8.916,11.238,20.154,22.626,7.581,66.825,19.28,2.513
19/12/2020,2.355,7.26,9.615,18.992,8.063,62.383,20.54,1.851
20/12/2020,4.623,12.841,17.463,17.619,8.456,63.431,20.67,2.044
21/12/2020,4.983,8.05,13.033,12.191,4.088,65.881,20.53,2.424
22/12/2020,0.766,3.015,3.781,10.937,4.607,71.628,20.5,2.947
23/12/2020,1.215,5.346,6.561,11.338,2.095,72.489,20.61,2.913
24/12/2020,3.002,4.102,7.104,15.876,6.275,70.997,19.44,5.314
25/12/2020,2.386,2.543,4.93,19.678,5.193,57.149,18.42,5.199
26/12/2020,3.262,3.84,7.102,12.69,4.689,56.613,17.79,4.626
27/12/2020,,,,10.565,4.211,57.503,16.42,3.88
28/12/2020,,,,10.51,3.86,53.483,15.47,4.218
29/12/2020,,,,12.859,3.983,54.894,17.38,5.286
30/12/2020,,,,12.769,4.311,62.529,17.98,4.597
31/12/2020,,,,13.814,5.432,63.656,19.55,2.03
1/01/2021,,,,9.794,4.233,61.986,20.22,1.691
2/01/2021,,,,6.701,5.511,79.349,19.64,1.592
3/01/2021,,,,9.48,2.168,80.288,19.69,2.188
4/01/2021,,,,7.811,3.253,69.368,21.26,1.892
5/01/2021,,,,9.624,3.725,65.821,22.01,1.681
6/01/2021,,,,10.351,4.607,67.997,21.56,3.13
7/01/2021,,,,9.373,4.364,68.497,21.42,1.972
8/01/2021,,,,7.683,2.33,75.052,20.12,1.888
9/01/2021,,,,9.36,3.07,67.384,21.41,2.562
10/01/2021,,,,12.682,2.435,63.428,20.77,3.601
11/01/2021,,,,13.288,2.863,55.923,20.07,4.131
12/01/2021,,,,19.273,6.412,63.36,21.15,2.396
13/01/2021,12.089,9.167,21.256,20.735,8.276,64.064,22.04,2.187
14/01/2021,17.777,14.535,32.311,19.617,7.283,64.72,21.64,3.635
15/01/2021,13.222,11.419,24.641,13.505,4.767,63.65,21.05,3.719
16/01/2021,5.238,10.62,15.859,11.046,3.111,61.349,20.68,2.185
17/01/2021,2.379,8.61,10.989,13.434,6.113,68.422,20.65,2.251
18/01/2021,8.706,9.234,17.94,21.815,6.641,55.599,20.02,3.979
19/01/2021,3.029,7.494,10.523,20.247,6.485,63.278,21.02,3.439
20/01/2021,9.429,12.042,21.47,15.708,4.18,62.519,17.33,3.162
21/01/2021,14.242,13.361,27.603,13.769,4.78,56.402,16.83,3.368
22/01/2021,11.977,11.623,23.6,16.816,5.805,56.693,18.45,4.005
23/01/2021,6.363,7.037,13.4,7.464,2.713,58.394,19.25,3.989
24/01/2021,3.112,4.566,7.679,12.469,3.871,70.979,20.16,3.422
25/01/2021,11.108,8.495,19.603,19.573,5.05,65.474,20.57,4.848
26/01/2021,13.405,13.819,27.224,12.082,5.278,70.34,21.14,4.238
27/01/2021,13.134,14.919,28.053,15.413,5.821,72.509,21.23,2.935
28/01/2021,11.427,10.467,21.895,11.209,4.06,69.256,20.57,3.873
29/01/2021,12.351,12.511,24.862,21.872,5.661,53.103,18.46,4.889
30/01/2021,7.511,11.155,18.667,9.994,4.849,51.139,18.48,1.974
31/01/2021,8.779,11.905,20.684,9.216,4.022,53.992,19.06,1.913
1/02/2021,6.27,11.861,18.131,12.663,3.322,62.765,19.44,2.001
2/02/2021,20.547,15.266,35.813,17.539,6.134,62.657,20.23,1.669
3/02/2021,15.562,14.062,29.624,14.902,7.65,63.287,20.5,2.603
4/02/2021,8.17,8.816,16.986,19.393,7.695,64.644,21.27,2.826
5/02/2021,2.446,7.673,10.119,19.417,8.522,66.547,20.94,2.387
6/02/2021,0.794,4.481,5.274,10.385,4.426,60.778,20.65,2.308
7/02/2021,0.631,1.76,2.39,9.213,3.079,59.353,20.72,2.449
8/02/2021,0.604,0.766,1.37,15.145,4.563,58.585,20.77,2.837
9/02/2021,1.009,1.767,2.776,12.715,4.032,76.923,21.04,3.869
10/02/2021,6.919,10.404,17.323,11.442,2.195,81.392,19.74,3.263
11/02/2021,15.791,17.299,33.09,16.037,6.757,59.823,19.19,3.451
12/02/2021,17.655,16.244,33.899,13.044,4.519,55.341,18.91,3.653
13/02/2021,10.778,10.989,21.766,16.352,5.863,63.494,20.01,2.199
14/02/2021,-0.088,2.693,2.605,12.565,3.87,67.074,20.73,2.545
15/02/2021,1.301,3.29,4.591,8.212,2.83,87.128,20.21,4.025
16/02/2021,14.622,15.824,30.446,7.808,4.16,70.749,21.56,3.026
17/02/2021,11.857,12.835,24.691,10.94,5.026,50.256,20.41,2.281
18/02/2021,9.606,13.088,22.693,18.152,6.143,52.399,18.26,2.227
19/02/2021,27.687,18.878,46.566,18.734,6.66,63.394,18.92,2.486
20/02/2021,10.001,12.064,22.065,15.755,6.496,69.312,19.62,2.819
21/02/2021,2.826,4.928,7.755,11.94,5.768,69.393,20.11,2.326
22/02/2021,0.957,2.177,3.134,9.258,3.268,62.694,20.76,3.191
23/02/2021,0.727,1.715,2.442,15.524,6.26,61.817,21.71,4.399
24/02/2021,0.805,3.333,4.138,12.031,3.064,60.627,21.64,3.174
25/02/2021,1.962,6.348,8.311,12.177,4.159,64.725,21.62,1.938
26/02/2021,13.336,10.243,23.578,12.768,5.113,65.962,20.74,1.725
27/02/2021,5.588,8.108,13.696,11.407,3.992,65.844,20.64,2.058
28/02/2021,0.528,2.092,2.62,6.579,1.684,63.944,21.09,2.471
1/03/2021,0.918,3.892,4.809,7.326,1.673,69.317,20.29,2.872
2/03/2021,0.825,4.931,5.756,9.277,2.454,75.883,20.85,2.331
3/03/2021,3.41,8.399,11.81,8.918,3.716,79.694,20.86,2.201
4/03/2021,6.566,15.144,21.711,10.148,3.431,76.953,20.1,1.972
5/03/2021,16.26,10.186,26.446,13.62,4.277,70.988,19.42,1.932
6/03/2021,2.308,6.672,8.98,8.168,2.612,75.282,18.51,1.67
7/03/2021,3.057,2.952,6.008,14.551,3.958,61.678,18.98,4.306
8/03/2021,9.438,9.804,19.242,18.718,5.587,57.767,18.87,5.583
9/03/2021,16.557,20.413,36.97,12.235,4.949,59.39,18.56,2.827
10/03/2021,6.275,15.819,22.094,11.257,2.579,59.707,19.64,2.125
11/03/2021,11.366,16.763,28.128,11.767,4.199,73.912,19.65,3.056
12/03/2021,27.075,21.969,49.044,12.592,6.578,66.951,19.43,1.694
13/03/2021,9.061,13.404,22.465,11.967,4.849,62.834,19.04,1.563
14/03/2021,7.424,18.762,26.186,12.56,6.426,62.088,19.18,1.642
15/03/2021,17.138,12.997,30.135,14.947,6.411,69.71,20.22,1.825
16/03/2021,14.462,13.492,27.954,11.538,3.648,73.853,20.04,2.442
17/03/2021,23.504,20.116,43.62,24.556,8.303,64.327,19.07,1.872
18/03/2021,4.267,10.588,14.855,13.043,3.584,63.499,18.98,1.935
19/03/2021,13.49,19.657,33.147,11.726,3.536,52.056,17.85,1.485
20/03/2021,8.412,14.302,22.714,9.158,4.432,50.817,17.68,1.626
21/03/2021,6.058,11.368,17.425,7.76,2.975,54.189,17.7,1.976
22/03/2021,23.785,23.053,46.838,13.831,4.851,56.992,18.57,1.61
23/03/2021,20.754,24.273,45.027,14.451,5.055,57.362,18.82,1.333
24/03/2021,32.043,28.784,60.827,18.912,7.635,66.268,18.1,2.299
25/03/2021,27.695,20.966,48.661,14.832,6.327,65.892,18.37,1.253
26/03/2021,25.505,10.354,35.859,14.79,3.841,68.632,18.8,2.404
27/03/2021,0.606,0.71,1.316,12.859,3.816,62.497,19.86,3.897
28/03/2021,0.569,0.419,0.988,16.435,5.912,68.258,20.16,4.217
29/03/2021,1.066,2.514,3.58,16.304,5.939,81.253,20.52,3.674
30/03/2021,0.566,1.601,2.167,14.257,4.505,81.657,20.64,4.201
31/03/2021,6.972,12.593,19.565,13.088,3.645,76.416,19.99,2.621
1/04/2021,8.671,17.048,25.719,13.988,,79.645,17.59,1.518
2/04/2021,6.771,8.777,15.549,12.355,,68.558,17.63,3.803
3/04/2021,5.097,12.485,17.582,9.663,,67.43,18.33,1.883
4/04/2021,3.832,11.437,15.27,10.406,,68.257,17.51,2.143
5/04/2021,2.795,7.486,10.281,11.955,,62.878,19.37,2.95
6/04/2021,14.778,17.88,32.659,18.575,,73.955,20.22,3.635
7/04/2021,15.853,21.214,37.067,20.472,,61.226,18.85,2.813
8/04/2021,20.593,19.516,40.109,22.403,,70.033,19.09,1.879
9/04/2021,1.824,5.723,7.547,14.261,3.952,71.752,19.14,3.28
10/04/2021,0.269,0.826,1.095,18.831,7.093,82.294,19.3,5.291
11/04/2021,6.869,12.032,18.901,11.896,3.765,80.099,20.55,2.213
12/04/2021,8.062,17.32,25.382,10.982,4.867,80.439,20.06,1.411
13/04/2021,5.462,16.273,21.735,14.379,4.747,72.708,19.72,1.793
14/04/2021,9.041,23.777,32.818,14.17,5.321,78.443,16.04,2.141
15/04/2021,17.667,25.432,43.099,15.876,6.045,70.099,17.16,2.387
16/04/2021,8.135,18.658,26.793,22.349,6.82,66.724,18.59,2.926
17/04/2021,6.111,13.302,19.413,12.8,4.656,65.101,16.64,3.775
18/04/2021,4.682,17.47,22.152,10.715,4.378,66.992,15.16,2.265
19/04/2021,6.855,20.178,27.032,6.441,4.495,71.947,15.69,1.299
20/04/2021,7.772,13.311,21.083,14.962,5.717,78.855,17.22,2.977
21/04/2021,14.963,24.738,39.701,10.571,6.854,77.119,18.19,2.54
22/04/2021,20.62,26.008,46.628,13.653,4.482,65.1,17.45,2.837
23/04/2021,44.869,18.871,63.74,15.538,8.083,79.056,16.08,1.635
24/04/2021,7.054,14.605,21.659,11.378,2.765,72.899,17.23,2.782
25/04/2021,4.086,10.119,14.204,12.261,5.2,62.943,16.35,3.358
26/04/2021,4.092,12.018,16.11,11.578,2.543,66.562,15.65,2.538
27/04/2021,11.843,23.983,35.826,13.699,4.534,72.931,15.14,2.329
28/04/2021,40.139,36.668,76.807,14.91,6.565,65.902,14.5,1.762
29/04/2021,37.069,36.642,73.711,16.022,8.329,64.126,14.47,1.837
30/04/2021,21.269,23.36,44.629,10.555,6.87,74.029,15.45,2.44
1/05/2021,11.501,19.694,31.195,13.02,5.384,65.051,16.82,2.356
2/05/2021,13.717,22.137,35.854,13.678,6.134,68.756,12.88,1.896
3/05/2021,59.275,31.55,90.824,18.035,11.341,66.827,12.78,0.973
4/05/2021,21.049,27.707,48.756,11.495,5.143,58.708,15.52,1.798
5/05/2021,23.571,32.619,56.19,13.175,6.113,63.014,16.08,1.931
6/05/2021,41.089,29.948,71.036,18.463,7.801,76.476,15.76,1.756
7/05/2021,18.494,16.244,34.738,19.028,6.427,71.463,17.02,2.298
8/05/2021,0.584,1.567,2.151,16.947,4.042,71.957,18.22,3.494
9/05/2021,0.699,5.579,6.278,15.988,4.923,83.635,18.68,2.326
10/05/2021,4.241,16.482,20.723,8.879,3.37,86.519,18.35,1.49
11/05/2021,1.658,6.707,8.366,7.974,3.077,86.247,17.78,2.303
12/05/2021,11.682,21.927,33.609,14.221,4.12,78.764,18.28,2.723
13/05/2021,19.053,28.571,47.624,11.02,3.248,65.805,13.09,1.744
14/05/2021,33.187,20.406,53.594,14.578,7.704,70.016,12.53,2.487
15/05/2021,3.838,13.013,16.851,19.024,6.767,75.262,17.64,3.078
16/05/2021,2.026,9.734,11.759,17.554,5.07,76.686,15.69,2.158
17/05/2021,3.651,11.445,15.096,12.573,4.101,75.649,16.93,2.767
18/05/2021,5.551,11.44,16.991,17.372,5.213,69.373,15.15,4.471
19/05/2021,8.026,12.296,20.322,20.502,6.24,68.159,16.1,4.438
20/05/2021,26.904,33.812,60.716,17.963,5.308,75.197,16.33,1.911
21/05/2021,33.978,32.459,66.437,20.417,5.738,77.544,15.2,1.783
22/05/2021,16.086,18.437,34.523,11.586,4.051,71.291,13.34,2.499
23/05/2021,8.635,11.991,20.627,11.094,4.831,59.513,14.29,3.353
24/05/2021,17.708,23.189,40.896,12.909,5.592,53.553,15.1,3.936
25/05/2021,16.978,26.314,43.292,13.824,5.428,54.216,13.66,3.197
26/05/2021,31.607,36.124,67.731,14.989,5.278,60.547,,
27/05/2021,50.986,36.904,87.891,16.19,5.817,67.467,,
28/05/2021,20.355,21.39,41.745,14.922,6.559,79.799,,
29/05/2021,0.289,0.824,1.113,10.227,2.744,72.574,,
30/05/2021,1.723,11.444,13.167,11.156,3.93,76.685,,
31/05/2021,19.362,25.587,44.949,11.977,4.659,77.372,,
1/06/2021,25.686,29.837,55.522,13.994,5.526,71.125,13.34,2.984
2/06/2021,25.152,20.137,45.289,14.625,6.116,76.964,12.76,1.93
3/06/2021,22.047,30.035,52.082,18.785,7.633,72.668,14.34,1.386
4/06/2021,34.147,24.419,58.565,20.294,9.138,77.228,13.4,1.14
5/06/2021,1.196,1.489,2.686,9.524,3.442,77.548,14.17,2.692
6/06/2021,-0.18,0.095,-0.085,12.196,3.297,79.076,15.69,3.221
7/06/2021,-0.341,0.351,0.01,11.21,3.281,80.959,15.22,2.721
8/06/2021,9.994,21.414,31.408,14.166,5.025,68.872,15.07,2.484
9/06/2021,10.285,18.2,28.485,14.573,7.504,76.926,15.53,2.111
10/06/2021,18.15,15.271,33.421,21.334,8.792,78.615,16.13,1.291
11/06/2021,7.262,13.449,20.711,15.095,6.687,82.055,15.33,1.308
12/06/2021,8.987,8.905,17.892,12.849,5.386,79.609,14.69,1.353
13/06/2021,0.056,0.014,0.069,9.855,5.27,81.374,15.7,2.683
14/06/2021,3.998,14.487,18.485,10.989,5.774,88.651,15.95,2.378
15/06/2021,3.799,14.967,18.767,9.557,5.481,87.561,15.82,1.915
16/06/2021,13.148,25.664,38.812,12.049,6.007,79.738,14.84,2.109
17/06/2021,14.597,25.815,40.412,10.282,6.738,78.667,14.02,1.772
18/06/2021,9.562,14.558,24.12,8.503,7.818,80.375,13.52,1.568
19/06/2021,0.667,0.5,1.167,15.255,6.046,80.178,16.44,3.144
20/06/2021,1.952,8.248,10.199,7.054,4.02,85.2,14.43,1.715
21/06/2021,16.555,21.085,37.64,11.747,8.63,78.519,14.43,3.608
22/06/2021,17.953,30.389,48.342,15.504,5.765,68.153,14.17,3.906
23/06/2021,71.619,43.335,114.954,17.44,17.785,65.867,10.13,1.586
24/06/2021,76.5,42.611,119.111,21.782,13.524,69.768,10.29,1.367
25/06/2021,6.254,24.392,30.646,10.816,14.831,68.385,13.2,2.124
26/06/2021,2.483,15.988,18.471,12.332,,74.853,15.32,1.76
27/06/2021,0.499,5.46,5.959,8.788,,83.066,16.19,2.944
28/06/2021,5.953,19.349,25.303,18.543,,71.106,14.94,3.122
29/06/2021,10.616,19.47,30.086,14.51,6.242,60.149,10.21,4.45
30/06/2021,50.448,43.078,93.525,18.883,9.486,61.719,8.69,2.12
1/07/2021,107.389,33.01,140.399,25.806,14.476,68.967,9.9,1.569
2/07/2021,72.041,24.331,96.372,17.223,,72.919,9.66,2.215
3/07/2021,34.409,16.264,50.673,15.014,,71.656,8.83,2.108
4/07/2021,27.546,22.557,50.103,18.909,,76.067,8.65,1.674
5/07/2021,64.15,28.274,92.424,21.746,,74.179,9.49,1.384
6/07/2021,0.229,4.207,4.437,13.703,,75.253,14.33,4.292
7/07/2021,18.672,36.77,55.442,14.327,,81.665,13.62,3.038
8/07/2021,13.549,24.637,38.186,12.303,,67.578,12.16,4.969
9/07/2021,9.541,19.062,28.603,,4.117,67.667,12.75,4.596
10/07/2021,6.62,19.686,26.306,15.176,15.656,63.951,12.56,3.065
11/07/2021,4.38,13.225,17.605,12.418,7.815,69.243,10.88,1.629
12/07/2021,16.423,18.676,35.099,12.668,8.093,64.369,9.65,3.01
13/07/2021,26.221,21.229,47.45,14.343,,66.237,10.46,3.223
14/07/2021,57.13,30.181,87.311,18.751,10.722,68.439,9.03,1.8
15/07/2021,8.45,18.548,26.998,9.719,5.302,65.015,11.98,1.703
16/07/2021,,,,,,70.79,13.56,3.79
17/07/2021,,,,25.608,,81.513,15.73,5.345
18/07/2021,,,,23.565,,75.091,14.79,3.515
19/07/2021,7.45,11.154,18.605,13.433,,70.989,13.81,2.99
20/07/2021,23.133,26.236,49.369,18.158,,68.651,12.63,2.192
21/07/2021,3.625,9.22,12.845,13.147,6.3,86.836,12.34,2.308
22/07/2021,7.201,19.547,26.748,13.055,6.517,77.144,14.41,2.268
23/07/2021,,,,20.847,12.67,78.441,11.89,1.41
24/07/2021,,,,14.7,9.571,80.903,10.91,1.616
25/07/2021,,,,12.428,5.283,71.501,14.02,4.204
26/07/2021,,,,16.615,3.984,78.43,14.45,3.627
27/07/2021,8.493,17.502,25.996,14.743,5.16,70.36,12.39,3.963
28/07/2021,12.216,25.895,38.111,17.71,5.695,70.265,13.47,3.535
29/07/2021,18.663,28.65,47.313,,6.718,78.972,13.15,1.4
30/07/2021,2.45,9.351,11.8,13.817,4.142,82.29,13.62,2.441
31/07/2021,4.058,14.775,18.832,14.944,3.975,72.256,14.49,2.434
1/08/2021,6.996,19.475,26.471,,,72.912,12.3,1.735
2/08/2021,19.006,24.485,43.491,11.43,5.357,77.337,13.13,1.93
3/08/2021,7.127,12.847,19.974,17.867,6.798,67.84,12.94,6.221
4/08/2021,27.218,38.123,65.34,,6.857,68.012,11.82,2.353
5/08/2021,-0.624,12.196,11.572,16.047,5.435,78.578,13.68,2.309
6/08/2021,,,,13.449,5.603,81.754,12.68,2.375
7/08/2021,,,,,7.619,68.71,13.89,6.403
8/08/2021,,,,,4.164,74.813,12.29,3.056
9/08/2021,,,,18.704,10.581,57.617,9.33,3.826
